repetition,apk,config,num_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction,complete,incomplete
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.microsoft.office.outlook.apk,config_FlowDroid_0.xml,358,2073153.329,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.netflix.mediaclient.apk,config_FlowDroid_0.xml,15,1412428.79,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.particlenews.newsbreak.apk,config_FlowDroid_0.xml,71,1860774.648,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.paypal.android.p2pmobile.apk,config_FlowDroid_0.xml,77,2337130.431,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.pinterest.apk,config_FlowDroid_0.xml,133,1209935.203,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.remind101.apk,config_FlowDroid_0.xml,58,978071.5096,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.roku.remote.apk,config_FlowDroid_0.xml,17,1618059.439,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.shopify.arrive.apk,config_FlowDroid_0.xml,13,1114631.466,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.snapchat.android.apk,config_FlowDroid_0.xml,28,1226716.809,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.squareup.cash.apk,config_FlowDroid_0.xml,20,2225637.295,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.subway.mobile.subwayapp03.apk,config_FlowDroid_0.xml,225,1859804.115,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.tubitv.apk,config_FlowDroid_0.xml,54,2194489.341,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.twitter.android.apk,config_FlowDroid_0.xml,0,300203.3852,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.ubercab.apk,config_FlowDroid_0.xml,107,1797087.164,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.venmo.apk,config_FlowDroid_0.xml,204,2610351.064,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.whatsapp.apk,config_FlowDroid_0.xml,0,7229788.372,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/com.yelp.android.apk,config_FlowDroid_0.xml,0,7238560.502,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/gov.irs.apk,config_FlowDroid_0.xml,28,606974.6813,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/me.lyft.android.apk,config_FlowDroid_0.xml,125,1634205.774,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/tv.pluto.android.apk,config_FlowDroid_0.xml,183,1505436.799,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/tv.twitch.android.app.apk,config_FlowDroid_0.xml,51,1580498.486,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/2-way/videoeditor.videorecorder.screenrecorder.apk,config_FlowDroid_0.xml,71,1494734.715,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,com.audible.application.apk,config_FlowDroid_0.xml,291,4188263.883,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
2,com.audiomack.apk,config_FlowDroid_0.xml,76,2451381.616,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
2,com.azure.authenticator.apk,config_FlowDroid_0.xml,431,1102731.678,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
2,com.bitstrips.imoji.apk,config_FlowDroid_0.xml,32,416431.6261,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
2,com.contextlogic.wish.apk,config_FlowDroid_0.xml,121,1417597.936,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
2,com.creditkarma.mobile.apk,config_FlowDroid_0.xml,17,2210468.169,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
2,com.ebay.mobile.apk,config_FlowDroid_0.xml,113,1207061.816,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
2,com.enflick.android.TextNow.apk,config_FlowDroid_0.xml,0,7227887.624,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1
2,com.expedia.bookings.apk,config_FlowDroid_0.xml,170,1022916.717,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
2,com.facebook.katana.apk,config_FlowDroid_0.xml,0,105455.7393,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
2,com.facebook.orca.apk,config_FlowDroid_0.xml,0,122907.8268,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
2,com.fitbit.FitbitMobile.apk,config_FlowDroid_0.xml,242,1405796.475,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
